data_id,name,main_category,sub_cat,main_cat,lat,lng,neighborhood
58428,bou mikhlid otaibi mosque,mosque,Mosque,General facility,21.3524839,39.3309216,shf
56730,alwadi,cemetery,Facilities,General facility,21.3835704,39.3459641,shf
56608,bon cafe,cafe,Cafes,"Stores, offices and commercial services",21.4158594,39.3352596,shf
56081,al jazairi est  debaj factory,corporate office,company,"Stores, offices and commercial services",21.4149175,39.3417445,shf
54049,al saleel hospital,hospital,Hospital,Health,20.4574991,45.585311,shf
54048,sulayyil general hospital,general hospital,Hospital,Health,20.4576533,45.5837868,shf
54412,salil technical college branch,college,College,Education,20.4539541,45.6014163,shf
54330,bakkala rayid,grocery store,Markets,"Stores, offices and commercial services",20.4507169,45.5888864,shf
54284,dar al bayan the children and the memorization of the koran kindergarten,school,School,Education,20.4635513,45.5837684,shf
54255,hittin school,school,School,Education,20.4535058,45.5856322,shf
53973,king of pancakes,restaurant,Resturant,"Stores, offices and commercial services",20.4587836,45.5845043,shf
48662,rabel intl cargo services co ltd,airline,Commercial_service,"Stores, offices and commercial services",20.0086589,41.4615969,shf
48644,sun set view point,tourist attraction,Facilities,General facility,20.0006899,41.4527427,shf
48591,replace dar mashaleh,men's clothing store,Store,"Stores, offices and commercial services",20.0118326,41.4604872,shf
48581,albraszon time for games and gifts,outdoor sports store,Commercial_service,"Stores, offices and commercial services",20.0097851,41.4573276,shf
48543,ramada tex,clothing store,Store,"Stores, offices and commercial services",20.0106615,41.4626001,shf
48533,the body shop,cosmetics store,Store,"Stores, offices and commercial services",20.0075183,41.4519995,shf
47963,prince hussam park,garden,Park,General facility,20.0115386,41.4502238,shf
47959,prince mohammed bin saud park,garden,Park,General facility,20.0189178,41.4427019,shf
47577,whispers of the sunset apartments,hotel,Hotel,Hopspitality,20.0252091,41.450148,shf
47576,the kadi,extended stay hotel,Hotel,Hopspitality,20.0217485,41.4419317,shf
47566,apartments uv nights residential units,hotel,Hotel,Hopspitality,20.0087326,41.4579204,shf
47561,resort al baha,hotel,Hotel,Hopspitality,20.0197825,41.4538459,shf
47548,aleiiri furnished residential units 3,hotel,Hotel,Hopspitality,20.0152684,41.4546529,shf
47546,abdul jalil house albaha,lodging,Commercial_service,"Stores, offices and commercial services",20.0117699,41.4588035,shf
47534,al eairy furnished apartments al baha 1,hotel,Hotel,Hopspitality,20.0122682,41.4589809,shf
47531,sky blue hotel,hostel,Commercial_service,"Stores, offices and commercial services",20.0157934,41.4535977,shf
48449,mazaya alharam,variety store,Store,"Stores, offices and commercial services",20.0027366,41.4604872,shf
48438,mango,women's clothing store,Store,"Stores, offices and commercial services",20.0074662,41.4517254,shf
48350,dar alfaisal private schools,school,School,Education,20.0042706,41.4572405,shf
48328,kalitra school kalitra,school,School,Education,19.9976299,41.4624866,shf
48264,al baha imran india,school center,School,Education,20.0178455,41.4541837,shf
48220,kitchens arabia,restaurant,Resturant,"Stores, offices and commercial services",20.0096676,41.4649347,shf
48191,istanbul restaurant,turkish restaurant,Resturant,"Stores, offices and commercial services",20.0121453,41.4597216,shf
48187,mecca restaurant,restaurant,Resturant,"Stores, offices and commercial services",20.0113881,41.4635432,shf
48180,mayor country popular restaurant,restaurant,Resturant,"Stores, offices and commercial services",20.00948,41.460564,shf
48179,bisbas restaurant,indian restaurant,Resturant,"Stores, offices and commercial services",20.0114809,41.4634052,shf
48094,nahdi,pharmacy,Pharmacy,Health,20.0029887,41.4590382,shf
47253,al baha antique store and museum,antique store,Store,"Stores, offices and commercial services",20.0098664,41.4600547,shf
47247,houses taste kids section,mattress store,Store,"Stores, offices and commercial services",20.0062731,41.4602425,shf
46485,competitive price,clothing store,Store,"Stores, offices and commercial services",19.9494339,41.2389288,shf
47885,mayor holdings antiques,museum,delete,delete,20.0108465,41.4596169,shf
47884,al baha museum,museum,delete,delete,20.0247829,41.4439266,shf
47821,palm mosque,mosque,Mosque,General facility,20.0301067,41.448688,shf
47771,om salamah mosque,mosque,Mosque,General facility,20.0230131,41.4373851,shf
47763,alhani mosque,mosque,Mosque,General facility,20.0281617,41.448364,shf
47686,masjid,mosque,Mosque,General facility,20.0078706,41.4624888,shf
47685,masjid dwar al shafa,mosque,Mosque,General facility,20.0101102,41.4568304,shf
47677,alnawras restaurant for sea food,seafood restaurant,Resturant,"Stores, offices and commercial services",20.0086942,41.4578334,shf
47668,fifth season,middle eastern restaurant,Resturant,"Stores, offices and commercial services",20.0072322,41.4618977,shf
47667,65 burger,restaurant,Resturant,"Stores, offices and commercial services",20.0081041,41.4526203,shf
47602,saraya al baha furnished apartments,hotel,Hotel,Hopspitality,20.0130338,41.4558175,shf
47598,gulf tower furnished residential units,hotel,Hotel,Hopspitality,20.0193402,41.4540597,shf
47586,raghadan village,resort hotel,Resort,Hopspitality,20.0218833,41.4408857,shf
47522,ruba appartment baha,hotel,Hotel,Hopspitality,20.0187833,41.4440527,shf
47499,universal cold store al baha branch,grocery store,Markets,"Stores, offices and commercial services",20.0099111,41.4590556,shf
47344,king abdullah,hospital,Hospital,Health,20.018386,41.4478939,shf
47338,general convalescent hospital,hospital,Hospital,Health,20.0108094,41.464687,shf
47221,althaog houses,furniture store,Store,"Stores, offices and commercial services",20.0282565,41.4489108,shf
47218,quick palace furniture,mattress store,Store,"Stores, offices and commercial services",20.0259073,41.449853,shf
47211,balut furniture,store,Store,"Stores, offices and commercial services",20.0158312,41.4534831,shf
47174,shawathy electronics,store,Store,"Stores, offices and commercial services",20.0105103,41.4624751,shf
47171,naif technology corporation,software company,company,"Stores, offices and commercial services",20.0073037,41.4630824,shf
47167,aljarallah electrical household appliances,appliance store,Store,"Stores, offices and commercial services",20.0115486,41.4630006,shf
47166,goodtech,computer store,company,"Stores, offices and commercial services",20.007018,41.4624664,shf
46970,indian corner restaurant,indian restaurant,Resturant,"Stores, offices and commercial services",20.0100094,41.4628135,shf
46960,fish shop,restaurant,Resturant,"Stores, offices and commercial services",20.0107576,41.461999,shf
46958,bengali hotel,restaurant,Resturant,"Stores, offices and commercial services",20.0114808,41.4634052,shf
46953,mecca cafeteria,sandwich shop,Commercial_service,"Stores, offices and commercial services",20.011286,41.4640299,shf
46912,jalasat coffee,cafe,Cafes,"Stores, offices and commercial services",20.0072703,41.4615418,shf
46908,evening coffee,cafe,Cafes,"Stores, offices and commercial services",20.0042984,41.4530857,shf
46898,alasalah coffee shop,cafe,Cafes,"Stores, offices and commercial services",20.0067735,41.4627053,shf
46896,haven sweet  cafe,coffee shop,Commercial_service,"Stores, offices and commercial services",20.0203598,41.4325792,shf
46893,cafe asralruasi,coffee shop,Commercial_service,"Stores, offices and commercial services",20.0107876,41.4652612,shf
46879,berlin cafe,cafe,Cafes,"Stores, offices and commercial services",20.0076004,41.4529255,shf
46852,stop  shop,grocery store,Markets,"Stores, offices and commercial services",20.0101183,41.4624541,shf
46813,almadinah resaurant,pakistani restaurant,Resturant,"Stores, offices and commercial services",20.0116388,41.4634685,shf
46808,pizza rayyan,pizza restaurant,Resturant,"Stores, offices and commercial services",20.01252,41.4583304,shf
46789,velvet cupcake,cake shop,Commercial_service,"Stores, offices and commercial services",20.0090958,41.4559034,shf
46783,nadonut,bakery,Commercial_service,"Stores, offices and commercial services",20.0095487,41.4622711,shf
46765,banque saudi fransi,bank,Bank,"Stores, offices and commercial services",20.0153895,41.4546806,shf
46762,snb alahli,bank,Bank,"Stores, offices and commercial services",20.0120175,41.4656346,shf
46749,tahweel al rajhi,money transfer service,Commercial_service,"Stores, offices and commercial services",20.010219,41.465373,shf
46665,royal house for pets,pet store,Store,"Stores, offices and commercial services",20.0091043,41.4561846,shf
45716,qilwah general hospital,hospital,Hospital,Health,19.9525045,41.2319939,shf
45424,coffee mocha,coffee shop,Commercial_service,"Stores, offices and commercial services",19.9512618,41.2348062,shf
42937,saad bin maaz mosque,mosque,Mosque,General facility,19.6786834,41.920128,shf
42541,kitchen sarawat,restaurant,Resturant,"Stores, offices and commercial services",19.5920691,41.893314,shf
42450,coffee latte,cafe,Cafes,"Stores, offices and commercial services",19.6924311,41.9269132,shf
33601,bin salam village heritage,archaeological museum,delete,delete,19.0382187,42.1134919,shf
25354,bakala ali humran,grocery store,Markets,"Stores, offices and commercial services",18.082719,43.1450369,shf
25199,pharmacy hassania,pharmacy,Pharmacy,Health,18.0850036,43.1420901,shf
24892,masjid,mosque,Mosque,General facility,18.0835215,43.1424355,shf
24762,suraat ubaidah hospital,hospital,Hospital,Health,18.0833103,43.1373169,shf
24761,general hospital,hospital,Hospital,Health,18.0836599,43.1383431,shf
24756,kingdom paints,paint store,Store,"Stores, offices and commercial services",18.0852562,43.141483,shf
24729,computer net,computer consultant,company,"Stores, offices and commercial services",18.084516,43.135306,shf
24712,roaa medical center,medical center,Other health services,Health,18.0842514,43.1348571,shf
24632,ibn maadi restaurant,indian restaurant,Resturant,"Stores, offices and commercial services",18.0850621,43.1405841,shf
23416,thirtysixth primary school,school,School,Education,18.2778466,42.7307485,shf
23345,falah natural treatment centre,physical therapy clinic,Clinic,Health,18.2680016,42.7399877,shf
23053,boulevard,business park,delete,delete,18.2743099,42.719653,shf
22849,healing neighborhood mosque,mosque,Mosque,General facility,18.2726398,42.7184422,shf
22758,ansar mosque,mosque,Mosque,General facility,18.2617496,42.7387436,shf
22311,gulf laundry for cars,car wash,Commercial_service,"Stores, offices and commercial services",18.2631521,42.7435997,shf
22086,khamis mosque general hospital,mosque,Mosque,General facility,18.2734879,42.7354317,shf
22065,jafali diaverum dialysis clinic,hospital,Hospital,Health,18.2738123,42.7360382,shf
21975,khamis mushait general hospital,hospital,Hospital,Health,18.2745228,42.7347926,shf
21974,khamees mushait hospital,hospital,Hospital,Health,18.2742483,42.7347877,shf
21494,haif company office,construction company,company,"Stores, offices and commercial services",18.2726469,42.7364283,shf
21160,havana,coffee shop,Commercial_service,"Stores, offices and commercial services",18.2744011,42.7185892,shf
21159,nestretto coffee,cafe,Cafes,"Stores, offices and commercial services",18.2773134,42.7237433,shf
21135,dose cafe,cafe,Cafes,"Stores, offices and commercial services",18.2747335,42.7199834,shf
21088,signature juices,juice shop,Commercial_service,"Stores, offices and commercial services",18.2681825,42.7397726,shf
20970,tim hortons,coffee shop,Commercial_service,"Stores, offices and commercial services",18.2773373,42.7244869,shf
20890,bakeries zain,dessert shop,Markets,"Stores, offices and commercial services",18.2690953,42.7391961,shf
20579,economy and administration college for girls door,university,College,Education,18.2041793,42.5001597,shf
20372,almajed for oud,perfume store,Store,"Stores, offices and commercial services",18.2045854,42.4928991,shf
20336,al fajr grocery one for food,grocery store,Markets,"Stores, offices and commercial services",18.2092916,42.5006375,shf
20212,sindi thob,clothing store,Store,"Stores, offices and commercial services",18.2046522,42.4926196,shf
20011,the first intermediate school for girls,preparatory school,School,Education,18.2118077,42.4984109,shf
20002,fotouh restaurant,restaurant,Resturant,"Stores, offices and commercial services",18.2099021,42.500388,shf
